booking_id,customer_id,driver_id,city,pickup_datetime,vehicle_type,distance_km,fare,payment_method,booking_status,cancellation_reason
BK000231,CUST01171,DRV0065,Mumbai,2025-08-04 21:55:20,Bike,2.1,44.48,Cash,Completed,
BK000232,CUST00472,DRV0016,Bengaluru,2025-08-21 00:59:44,Auto,7.3,98.56,Credit Card,Completed,
BK000233,CUST01227,DRV0003,Chennai,2025-11-19 16:08:37,Prime SUV,1.3,58.43,Ola Money,Completed,
BK000234,CUST01437,DRV0256,Mumbai,2025-04-13 22:52:32,Sedan,3.6,69.57,UPI,Completed,
BK000235,CUST00823,DRV0344,Mumbai,2025-03-22 09:05:16,Mini,1.8,0.0,,Cancelled by Driver,Long pickup distance
BK000236,CUST00655,DRV0216,Mumbai,2025-11-01 14:56:20,Bike,4.5,60.78,Ola Money,Completed,
BK000237,CUST00569,DRV0138,Bengaluru,2025-03-10 09:29:27,Auto,8.5,91.7,Cash,Completed,
BK000238,CUST01007,DRV0079,Mumbai,2025-05-25 07:13:59,Sedan,3.7,64.33,Ola Money,Completed,
BK000239,CUST01017,DRV0143,Chennai,2025-07-13 20:46:02,Prime SUV,6.5,0.0,,Cancelled by Driver,Long pickup distance
BK000240,CUST00578,DRV0057,Pune,2025-02-15 16:50:10,Prime SUV,3.9,90.05,Credit Card,Completed,
BK000241,CUST01624,DRV0111,Delhi,2025-01-26 14:36:04,Sedan,1.8,53.74,Credit Card,Completed,
BK000242,CUST01107,DRV0125,Delhi,2025-02-15 13:23:44,Mini,11.0,136.1,UPI,Completed,
BK000243,CUST00443,DRV0284,Mumbai,2025-09-27 15:50:37,Auto,1.2,0.0,,Cancelled by Driver,Personal emergency
BK000244,CUST01264,DRV0148,Bengaluru,2025-03-02 08:10:23,Bike,7.3,75.21,Cash,Completed,
BK000245,CUST01519,DRV0348,Delhi,2025-05-28 17:59:31,Bike,5.5,54.46,Credit Card,Completed,
BK000246,CUST00129,DRV0098,Pune,2025-11-04 07:50:54,Bike,4.0,63.86,Credit Card,Completed,
BK000247,CUST00025,DRV0028,Mumbai,2025-08-03 06:34:01,Prime SUV,6.7,149.56,Cash,Completed,
BK000248,CUST00232,DRV0019,Chennai,2025-05-15 08:34:25,Auto,2.6,0.0,,Cancelled by Driver,Vehicle issue
BK000249,CUST00742,DRV0084,Hyderabad,2025-10-26 23:33:54,Sedan,3.1,67.14,Credit Card,Completed,
BK000250,CUST00930,DRV0247,Mumbai,2025-06-15 14:28:28,Auto,7.1,94.51,Ola Money,Completed,
BK000251,CUST00458,DRV0265,Mumbai,2025-11-02 09:19:44,Auto,9.6,98.59,UPI,Completed,
BK000252,CUST00902,DRV0326,Mumbai,2025-06-20 08:33:01,Sedan,1.5,45.13,Debit Card,Completed,
BK000253,CUST01617,DRV0118,Bengaluru,2025-12-10 21:46:51,Bike,7.3,0.0,,Cancelled by Customer,Found alternate ride
BK000254,CUST01295,DRV0005,Bengaluru,2025-05-10 18:22:11,Auto,2.7,52.89,Ola Money,Completed,
BK000255,CUST01718,DRV0020,Hyderabad,2025-12-10 13:30:14,Auto,2.3,0.0,,Cancelled by Customer,Found alternate ride
BK000256,CUST01380,DRV0295,Mumbai,2025-10-25 06:31:50,Prime SUV,6.0,131.81,Cash,Completed,
BK000257,CUST01560,DRV0275,Bengaluru,2025-08-28 04:48:10,Prime SUV,3.5,79.19,Ola Money,Completed,
BK000258,CUST00593,DRV0047,Delhi,2025-03-14 09:28:51,Bike,7.5,58.51,Credit Card,Completed,
BK000259,CUST01178,DRV0220,Chennai,2025-09-13 10:13:51,Bike,5.8,0.0,,Cancelled by Driver,Vehicle issue
BK000260,CUST00591,DRV0334,Chennai,2025-05-15 22:18:58,Bike,0.8,0.0,,Cancelled by Driver,Vehicle issue
BK000261,CUST01075,DRV0003,Hyderabad,2025-08-12 06:00:24,Prime SUV,4.1,0.0,,No Driver Found,
BK000262,CUST00863,DRV0230,Hyderabad,2025-03-19 20:13:53,Prime SUV,4.9,128.69,Ola Money,Completed,
BK000263,CUST01446,DRV0340,Mumbai,2025-01-28 06:52:42,Mini,7.5,96.96,UPI,Completed,
BK000264,CUST01389,DRV0244,Delhi,2025-08-29 09:28:28,Mini,10.9,134.81,UPI,Completed,
BK000265,CUST00374,DRV0068,Mumbai,2025-09-11 01:29:06,Sedan,4.6,0.0,,No Driver Found,
BK000266,CUST00880,DRV0236,Mumbai,2025-10-15 17:39:56,Prime SUV,3.2,84.53,Credit Card,Completed,
BK000267,CUST00893,DRV0298,Hyderabad,2025-03-05 12:43:43,Prime SUV,1.9,0.0,,Cancelled by Customer,Driver took too long
BK000268,CUST00964,DRV0346,Pune,2025-03-28 18:31:21,Bike,5.8,69.48,Debit Card,Completed,
BK000269,CUST00036,DRV0021,Chennai,2025-04-19 21:14:46,Sedan,23.0,361.94,Debit Card,Completed,
BK000270,CUST00650,DRV0062,Mumbai,2025-04-03 15:09:40,Prime SUV,5.3,138.31,Ola Money,Completed,
BK000271,CUST00054,DRV0038,Hyderabad,2025-12-13 03:26:00,Bike,7.8,83.42,UPI,Completed,
BK000272,CUST01423,DRV0028,Chennai,2025-07-21 13:36:03,Prime SUV,5.6,0.0,,Cancelled by Driver,Vehicle issue
BK000273,CUST01573,DRV0041,Chennai,2025-03-20 01:03:04,Bike,3.5,0.0,,Cancelled by Customer,Price too high
BK000274,CUST01226,DRV0040,Chennai,2025-08-21 22:52:39,Prime SUV,5.5,143.16,UPI,Completed,
BK000275,CUST01408,DRV0306,Mumbai,2025-06-18 01:35:47,Bike,6.0,0.0,,Cancelled by Driver,Vehicle issue
BK000276,CUST00462,DRV0189,Hyderabad,2025-10-19 04:42:30,Sedan,3.2,61.14,Cash,Completed,
BK000277,CUST00062,DRV0027,Delhi,2025-06-15 02:01:19,Prime SUV,5.0,127.31,Debit Card,Completed,
BK000278,CUST01489,DRV0099,Chennai,2025-07-15 03:22:10,Sedan,4.9,90.57,Ola Money,Completed,
BK000279,CUST00890,DRV0251,Chennai,2025-02-15 00:44:48,Mini,8.0,123.57,Ola Money,Completed,
BK000280,CUST00505,DRV0056,Hyderabad,2025-05-26 23:33:45,Sedan,12.5,207.58,UPI,Completed,
BK000281,CUST00290,DRV0238,Delhi,2025-06-02 17:52:16,Mini,9.7,140.73,Cash,Completed,
BK000282,CUST01327,DRV0061,Chennai,2025-12-17 21:58:23,Prime SUV,6.2,131.74,Cash,Completed,
BK000283,CUST00651,DRV0297,Delhi,2025-09-20 07:16:37,Mini,3.5,0.0,,Cancelled by Customer,Price too high
BK000284,CUST00974,DRV0251,Delhi,2025-05-18 20:30:01,Mini,13.1,172.11,Ola Money,Completed,
BK000285,CUST00429,DRV0342,Mumbai,2025-07-08 22:21:00,Bike,1.6,25.19,UPI,Completed,
BK000286,CUST01787,DRV0334,Bengaluru,2025-01-21 18:41:24,Bike,3.3,40.05,Credit Card,Completed,
BK000287,CUST00865,DRV0237,Chennai,2025-11-28 05:38:45,Prime SUV,4.0,113.92,Debit Card,Completed,
BK000288,CUST00491,DRV0194,Hyderabad,2025-02-12 10:35:03,Auto,4.1,60.95,Ola Money,Completed,
BK000289,CUST01123,DRV0150,Chennai,2025-06-03 05:24:38,Sedan,7.0,137.53,Cash,Completed,
BK000290,CUST00516,DRV0244,Chennai,2025-05-08 19:02:42,Mini,4.7,74.53,Debit Card,Completed,
BK000291,CUST01175,DRV0136,Bengaluru,2025-02-09 01:38:30,Auto,1.1,35.3,Ola Money,Completed,
BK000292,CUST01697,DRV0092,Chennai,2025-02-18 16:55:03,Prime SUV,6.5,153.33,Cash,Completed,
BK000293,CUST01328,DRV0190,Bengaluru,2025-07-01 09:16:45,Prime SUV,1.4,54.17,UPI,Completed,
BK000294,CUST00196,DRV0010,Bengaluru,2025-02-28 16:51:10,Auto,6.8,76.59,Ola Money,Completed,
BK000295,CUST01175,DRV0213,Bengaluru,2025-01-24 03:01:57,Mini,5.4,81.89,Cash,Completed,
BK000296,CUST01220,DRV0209,Bengaluru,2025-10-28 16:33:57,Prime SUV,4.4,116.32,Cash,Completed,
BK000297,CUST00102,DRV0338,Hyderabad,2025-06-24 06:48:55,Mini,4.7,68.03,Debit Card,Completed,
BK000298,CUST01130,DRV0228,Mumbai,2025-05-13 03:52:16,Mini,7.6,106.61,Ola Money,Completed,
BK000299,CUST00235,DRV0307,Pune,2025-03-01 00:29:03,Mini,7.5,97.65,Ola Money,Completed,
BK000300,CUST01512,DRV0126,Delhi,2025-12-03 21:54:50,Mini,4.7,83.48,Debit Card,Completed,
BK000301,CUST01239,DRV0340,Mumbai,2025-07-04 14:22:53,Mini,7.0,111.14,Credit Card,Completed,
BK000302,CUST00187,DRV0133,Pune,2025-01-08 06:56:48,Mini,5.9,78.26,Credit Card,Completed,
BK000303,CUST01613,DRV0171,Bengaluru,2025-01-14 07:37:04,Bike,5.7,58.63,Credit Card,Completed,
BK000304,CUST01250,DRV0252,Mumbai,2025-08-12 22:47:38,Bike,4.0,59.75,UPI,Completed,
BK000305,CUST01654,DRV0322,Hyderabad,2025-06-04 16:52:22,Prime SUV,4.8,105.64,UPI,Completed,
BK000306,CUST01029,DRV0072,Pune,2025-03-27 05:32:58,Sedan,3.7,83.96,Ola Money,Completed,
BK000307,CUST01573,DRV0229,Chennai,2025-08-30 00:42:52,Bike,15.9,131.19,Credit Card,Completed,
BK000308,CUST01642,DRV0271,Bengaluru,2025-05-31 20:43:56,Prime SUV,2.3,78.58,Cash,Completed,
BK000309,CUST00335,DRV0297,Hyderabad,2025-01-05 03:44:16,Mini,3.2,64.11,Ola Money,Completed,
BK000310,CUST01785,DRV0341,Delhi,2025-09-11 21:04:06,Prime SUV,1.8,62.08,Cash,Completed,
BK000311,CUST00787,DRV0094,Delhi,2025-01-19 17:44:57,Mini,3.1,56.09,Debit Card,Completed,
BK000312,CUST01490,DRV0086,Hyderabad,2025-12-14 17:45:50,Sedan,1.9,43.56,UPI,Completed,
BK000313,CUST00422,DRV0036,Hyderabad,2025-08-05 20:59:10,Prime SUV,2.6,68.88,Ola Money,Completed,
BK000314,CUST01071,DRV0029,Hyderabad,2025-08-31 04:15:27,Bike,3.6,0.0,,Cancelled by Driver,Vehicle issue
BK000315,CUST01011,DRV0296,Mumbai,2025-08-18 15:52:57,Sedan,3.5,59.62,Credit Card,Completed,
BK000316,CUST01670,DRV0299,Delhi,2025-08-29 12:31:08,Auto,11.9,130.24,Debit Card,Completed,
BK000317,CUST00666,DRV0001,Pune,2025-12-17 12:20:53,Mini,13.7,0.0,,Cancelled by Customer,Price too high
BK000318,CUST00731,DRV0272,Mumbai,2025-03-09 10:40:55,Auto,2.2,51.49,Ola Money,Completed,
BK000319,CUST01695,DRV0338,Delhi,2025-12-11 23:45:24,Mini,6.0,0.0,,Cancelled by Customer,Driver took too long
BK000320,CUST00103,DRV0095,Chennai,2025-11-15 07:32:39,Sedan,6.4,108.07,Ola Money,Completed,
BK000321,CUST00292,DRV0037,Mumbai,2025-03-08 06:18:33,Bike,5.0,45.98,UPI,Completed,
BK000322,CUST01647,DRV0167,Hyderabad,2025-08-01 17:58:33,Auto,4.8,62.31,UPI,Completed,
BK000323,CUST01079,DRV0055,Delhi,2025-01-10 13:03:46,Prime SUV,6.2,154.23,Credit Card,Completed,
BK000324,CUST01665,DRV0342,Pune,2025-03-31 18:19:51,Bike,4.7,39.16,Ola Money,Completed,
BK000325,CUST00840,DRV0277,Pune,2025-02-28 22:29:05,Auto,6.0,70.8,Ola Money,Completed,
BK000326,CUST00290,DRV0149,Delhi,2025-05-13 12:23:26,Mini,0.8,42.35,Debit Card,Completed,
BK000327,CUST01007,DRV0317,Mumbai,2025-05-17 05:30:15,Mini,4.2,0.0,,Cancelled by Customer,App issue
BK000328,CUST01667,DRV0018,Delhi,2025-12-09 03:47:30,Auto,6.9,0.0,,Cancelled by Driver,Personal emergency
BK000329,CUST01094,DRV0286,Pune,2025-08-23 04:02:19,Bike,3.2,0.0,,Cancelled by Customer,App issue
BK000330,CUST01723,DRV0247,Delhi,2025-02-22 20:28:44,Auto,1.5,24.76,UPI,Completed,
BK000331,CUST01293,DRV0094,Delhi,2025-04-16 13:10:00,Mini,1.2,27.91,Ola Money,Completed,
BK000332,CUST01266,DRV0253,Chennai,2025-09-17 18:08:45,Mini,2.6,60.58,Cash,Completed,
BK000333,CUST01344,DRV0280,Delhi,2025-06-21 05:00:58,Bike,1.2,20.89,Ola Money,Completed,
BK000334,CUST00066,DRV0187,Mumbai,2025-01-04 08:55:54,Bike,2.0,47.04,Cash,Completed,
BK000335,CUST00930,DRV0153,Mumbai,2025-09-16 06:14:07,Auto,2.7,36.86,Ola Money,Completed,
BK000336,CUST01336,DRV0070,Mumbai,2025-07-04 22:55:02,Auto,2.4,51.55,Debit Card,Completed,
BK000337,CUST01646,DRV0117,Chennai,2025-08-04 08:18:28,Auto,3.5,45.64,Ola Money,Completed,
BK000338,CUST01598,DRV0287,Chennai,2025-08-23 18:47:33,Prime SUV,8.4,193.44,UPI,Completed,
BK000339,CUST01461,DRV0115,Bengaluru,2025-08-15 05:18:02,Bike,6.4,71.5,Debit Card,Completed,
BK000340,CUST01656,DRV0241,Hyderabad,2025-02-05 03:05:12,Prime SUV,7.3,158.85,Credit Card,Completed,
BK000341,CUST01695,DRV0131,Delhi,2025-08-11 02:14:16,Auto,15.6,162.2,Credit Card,Completed,
BK000342,CUST01699,DRV0254,Chennai,2025-10-22 02:06:17,Auto,4.1,0.0,,No Driver Found,
BK000343,CUST01603,DRV0321,Bengaluru,2025-12-05 18:55:28,Prime SUV,1.3,63.88,Debit Card,Completed,
BK000344,CUST01079,DRV0206,Delhi,2025-06-05 11:25:16,Sedan,8.8,160.48,Cash,Completed,
BK000345,CUST00553,DRV0064,Mumbai,2025-09-28 22:13:26,Mini,3.8,79.41,Ola Money,Completed,
BK000346,CUST01390,DRV0171,Mumbai,2025-11-26 07:28:07,Bike,4.2,61.83,Debit Card,Completed,
BK000347,CUST01649,DRV0258,Mumbai,2025-11-30 16:05:52,Prime SUV,5.4,0.0,,Cancelled by Customer,Price too high
BK000348,CUST00194,DRV0088,Mumbai,2025-04-12 10:58:42,Prime SUV,2.0,50.53,Ola Money,Completed,
BK000349,CUST01253,DRV0124,Hyderabad,2025-03-06 18:56:59,Bike,1.8,50.56,UPI,Completed,
BK000350,CUST00949,DRV0341,Hyderabad,2025-09-19 20:05:23,Prime SUV,10.6,220.77,Credit Card,Completed,
BK000351,CUST01217,DRV0084,Bengaluru,2025-01-12 01:00:55,Sedan,3.5,85.71,Cash,Completed,
BK000352,CUST01722,DRV0102,Mumbai,2025-05-04 11:03:58,Bike,2.3,0.0,,No Driver Found,
BK000353,CUST01320,DRV0323,Mumbai,2025-02-26 02:10:57,Auto,14.7,167.55,Debit Card,Completed,
BK000354,CUST01657,DRV0088,Bengaluru,2025-07-01 04:30:28,Prime SUV,5.9,123.53,UPI,Completed,
BK000355,CUST00956,DRV0068,Hyderabad,2025-08-18 10:50:54,Sedan,7.8,136.37,Cash,Completed,
BK000356,CUST00089,DRV0044,Bengaluru,2025-05-01 21:10:30,Auto,9.4,0.0,,Cancelled by Customer,App issue
BK000357,CUST01506,DRV0260,Delhi,2025-11-01 08:30:49,Prime SUV,3.0,77.51,Debit Card,Completed,
BK000358,CUST01103,DRV0266,Pune,2025-12-11 05:05:46,Mini,5.9,96.33,Credit Card,Completed,
BK000359,CUST00005,DRV0163,Bengaluru,2025-02-23 11:56:11,Prime SUV,2.0,63.49,Cash,Completed,
BK000360,CUST00523,DRV0243,Mumbai,2025-08-21 03:34:03,Mini,3.7,55.1,Ola Money,Completed,
BK000361,CUST00723,DRV0017,Pune,2025-02-11 03:21:31,Auto,6.3,0.0,,Cancelled by Customer,Price too high
BK000362,CUST00691,DRV0083,Hyderabad,2025-04-20 16:14:39,Auto,1.6,26.74,Ola Money,Completed,
BK000363,CUST00617,DRV0296,Delhi,2025-10-29 20:21:05,Sedan,3.7,77.37,Cash,Completed,
BK000364,CUST00901,DRV0155,Bengaluru,2025-10-27 18:09:42,Sedan,5.6,0.0,,No Driver Found,
BK000365,CUST01449,DRV0108,Pune,2025-12-19 17:49:25,Prime SUV,12.7,273.25,Credit Card,Completed,
BK000366,CUST01387,DRV0150,Bengaluru,2025-03-15 18:24:54,Sedan,4.6,78.21,Credit Card,Completed,
BK000367,CUST00557,DRV0050,Hyderabad,2025-12-27 18:41:04,Mini,3.8,77.7,Credit Card,Completed,
BK000368,CUST01224,DRV0299,Bengaluru,2025-08-22 17:14:03,Auto,3.9,46.08,Debit Card,Completed,
BK000369,CUST01364,DRV0161,Pune,2025-07-09 04:19:26,Prime SUV,1.5,56.55,UPI,Completed,
BK000370,CUST01265,DRV0322,Pune,2025-07-09 20:49:02,Prime SUV,4.7,107.99,UPI,Completed,
BK000371,CUST00272,DRV0009,Delhi,2025-07-10 11:06:07,Prime SUV,5.2,138.53,Ola Money,Completed,
BK000372,CUST00845,DRV0223,Delhi,2025-01-15 05:12:06,Sedan,2.9,54.86,UPI,Completed,
BK000373,CUST00007,DRV0012,Bengaluru,2025-06-06 10:19:16,Bike,5.9,0.0,,Cancelled by Customer,Price too high
BK000374,CUST01440,DRV0016,Hyderabad,2025-01-02 04:27:13,Auto,2.0,44.43,UPI,Completed,
BK000375,CUST01797,DRV0207,Pune,2025-08-02 17:31:08,Bike,5.2,58.39,Cash,Completed,
BK000376,CUST00915,DRV0263,Pune,2025-07-13 17:18:09,Auto,6.0,0.0,,Cancelled by Customer,Driver took too long
BK000377,CUST01636,DRV0115,Hyderabad,2025-03-12 18:22:40,Bike,9.0,83.09,Ola Money,Completed,
BK000378,CUST01060,DRV0126,Chennai,2025-03-18 11:50:26,Mini,16.0,188.68,Debit Card,Completed,
BK000379,CUST00326,DRV0222,Mumbai,2025-07-29 14:05:55,Sedan,11.9,183.58,Debit Card,Completed,
BK000380,CUST01241,DRV0131,Hyderabad,2025-01-24 16:07:57,Auto,14.6,163.48,Credit Card,Completed,
BK000381,CUST00086,DRV0037,Hyderabad,2025-12-29 00:54:11,Bike,1.8,0.0,,Cancelled by Customer,Changed plans
BK000382,CUST01146,DRV0022,Chennai,2025-10-15 23:29:22,Bike,4.2,38.91,Credit Card,Completed,
BK000383,CUST01503,DRV0069,Mumbai,2025-11-13 19:43:39,Auto,9.3,111.01,Debit Card,Completed,
BK000384,CUST00646,DRV0284,Delhi,2025-09-25 06:53:44,Auto,5.5,82.02,UPI,Completed,
BK000385,CUST00694,DRV0245,Pune,2025-03-03 23:57:58,Sedan,4.7,103.89,UPI,Completed,
BK000386,CUST01720,DRV0251,Bengaluru,2025-05-21 07:29:35,Mini,2.6,45.96,Debit Card,Completed,
BK000387,CUST00827,DRV0026,Hyderabad,2025-08-16 03:04:54,Prime SUV,12.0,262.21,Ola Money,Completed,
BK000388,CUST01241,DRV0267,Hyderabad,2025-10-29 01:38:16,Prime SUV,12.5,0.0,,Cancelled by Driver,Vehicle issue
BK000389,CUST00423,DRV0243,Mumbai,2025-08-12 06:34:19,Mini,4.2,0.0,,Cancelled by Customer,Changed plans
BK000390,CUST01413,DRV0173,Hyderabad,2025-07-15 09:21:48,Mini,0.8,0.0,,No Driver Found,
BK000391,CUST01663,DRV0197,Delhi,2025-10-05 06:07:20,Auto,1.4,31.16,UPI,Completed,
BK000392,CUST01583,DRV0338,Mumbai,2025-03-20 11:10:12,Mini,2.7,68.26,UPI,Completed,
BK000393,CUST01062,DRV0202,Delhi,2025-11-11 11:50:36,Prime SUV,2.6,64.84,Cash,Completed,
BK000394,CUST00679,DRV0301,Mumbai,2025-07-19 03:35:42,Sedan,3.7,71.4,Cash,Completed,
BK000395,CUST01306,DRV0051,Mumbai,2025-05-13 13:40:19,Prime SUV,2.4,0.0,,Cancelled by Customer,Found alternate ride
BK000396,CUST00302,DRV0330,Bengaluru,2025-04-14 08:43:27,Mini,3.0,65.56,Ola Money,Completed,
BK000397,CUST00462,DRV0189,Hyderabad,2025-09-18 18:21:55,Sedan,7.3,123.75,UPI,Completed,
BK000398,CUST00586,DRV0043,Hyderabad,2025-06-12 16:55:25,Prime SUV,7.3,165.29,UPI,Completed,
BK000399,CUST01651,DRV0226,Pune,2025-07-28 23:03:59,Prime SUV,8.3,0.0,,Cancelled by Customer,Changed plans
BK000400,CUST00378,DRV0009,Bengaluru,2025-10-11 21:20:30,Prime SUV,2.3,73.95,Debit Card,Completed,
BK000401,CUST00572,DRV0129,Chennai,2025-11-30 04:34:18,Auto,10.5,113.64,UPI,Completed,
BK000402,CUST01042,DRV0007,Bengaluru,2025-11-22 18:13:12,Mini,2.4,0.0,,Cancelled by Driver,Vehicle issue
BK000403,CUST00823,DRV0062,Mumbai,2025-10-04 06:07:24,Prime SUV,0.9,50.56,Ola Money,Completed,
BK000404,CUST00569,DRV0102,Bengaluru,2025-10-12 16:26:50,Bike,3.4,0.0,,Cancelled by Customer,App issue
BK000405,CUST01600,DRV0303,Chennai,2025-05-29 23:46:37,Mini,3.0,72.16,Ola Money,Completed,
BK000406,CUST00342,DRV0236,Mumbai,2025-05-20 21:46:03,Prime SUV,7.8,165.73,Cash,Completed,
BK000407,CUST00408,DRV0215,Delhi,2025-11-20 07:44:46,Bike,2.4,41.95,UPI,Completed,
BK000408,CUST00086,DRV0260,Hyderabad,2025-03-24 19:26:44,Prime SUV,6.8,156.09,Ola Money,Completed,
BK000409,CUST00242,DRV0052,Bengaluru,2025-12-24 04:28:38,Mini,15.4,204.31,Cash,Completed,
BK000410,CUST00214,DRV0195,Hyderabad,2025-08-10 07:40:36,Prime SUV,6.1,0.0,,Cancelled by Driver,Vehicle issue
BK000411,CUST01492,DRV0323,Delhi,2025-12-16 12:28:29,Auto,1.4,0.0,,No Driver Found,
BK000412,CUST01614,DRV0112,Chennai,2025-12-29 16:28:58,Bike,5.3,49.99,Cash,Completed,
BK000413,CUST00977,DRV0280,Delhi,2025-06-24 07:40:06,Bike,7.6,69.39,UPI,Completed,
BK000414,CUST00260,DRV0191,Pune,2025-12-21 04:52:07,Prime SUV,4.3,111.09,Ola Money,Completed,
BK000415,CUST01782,DRV0102,Mumbai,2025-01-03 00:20:55,Bike,2.0,42.18,Ola Money,Completed,
BK000416,CUST00898,DRV0172,Bengaluru,2025-07-21 19:35:33,Prime SUV,2.1,0.0,,Cancelled by Customer,Found alternate ride
BK000417,CUST00845,DRV0327,Delhi,2025-10-03 01:07:36,Mini,5.6,0.0,,Cancelled by Customer,Price too high
BK000418,CUST00400,DRV0179,Pune,2025-12-11 04:29:36,Prime SUV,2.7,0.0,,Cancelled by Customer,App issue
BK000419,CUST01648,DRV0151,Bengaluru,2025-07-03 14:04:52,Auto,5.2,62.12,UPI,Completed,
BK000420,CUST00523,DRV0330,Mumbai,2025-03-05 16:50:46,Mini,13.4,168.51,UPI,Completed,
BK000421,CUST00527,DRV0195,Bengaluru,2025-04-24 00:43:12,Prime SUV,7.9,182.85,Cash,Completed,
BK000422,CUST01521,DRV0120,Chennai,2025-04-09 03:16:32,Mini,1.8,54.29,Credit Card,Completed,
BK000423,CUST00670,DRV0307,Pune,2025-04-30 17:58:44,Mini,2.5,66.52,Ola Money,Completed,
BK000424,CUST00586,DRV0239,Hyderabad,2025-12-27 22:03:53,Auto,8.6,93.67,Ola Money,Completed,
BK000425,CUST00488,DRV0321,Pune,2025-02-26 10:05:52,Prime SUV,6.7,154.37,Debit Card,Completed,
BK000426,CUST01626,DRV0263,Hyderabad,2025-04-10 20:35:48,Auto,0.8,37.37,Credit Card,Completed,
BK000427,CUST00251,DRV0297,Delhi,2025-02-03 21:24:51,Mini,1.8,33.65,Cash,Completed,
BK000428,CUST01491,DRV0131,Chennai,2025-10-19 08:17:59,Auto,2.5,58.93,Cash,Completed,
BK000429,CUST01298,DRV0146,Hyderabad,2025-04-09 00:50:30,Mini,4.2,85.96,Debit Card,Completed,
BK000430,CUST00367,DRV0136,Pune,2025-11-11 09:12:30,Auto,1.2,0.0,,Cancelled by Customer,Found alternate ride
BK000431,CUST00842,DRV0081,Hyderabad,2025-08-07 23:20:12,Prime SUV,0.9,47.29,Cash,Completed,
BK000432,CUST00607,DRV0029,Pune,2025-08-10 14:48:50,Bike,7.3,62.02,Ola Money,Completed,
BK000433,CUST00239,DRV0244,Delhi,2025-09-11 13:09:38,Mini,4.5,75.02,Credit Card,Completed,
BK000434,CUST00354,DRV0185,Bengaluru,2025-01-25 10:07:09,Mini,3.4,74.95,Cash,Completed,
BK000435,CUST00903,DRV0350,Mumbai,2025-01-03 14:16:01,Prime SUV,2.7,67.14,Debit Card,Completed,
BK000436,CUST00982,DRV0139,Delhi,2025-01-13 08:12:53,Auto,4.8,82.54,UPI,Completed,
BK000437,CUST01466,DRV0183,Pune,2025-05-08 07:10:05,Auto,1.9,32.03,UPI,Completed,
BK000438,CUST00722,DRV0333,Chennai,2025-01-15 17:28:30,Prime SUV,6.1,138.86,Cash,Completed,
BK000439,CUST00544,DRV0316,Hyderabad,2025-05-09 08:59:54,Mini,2.2,37.44,Cash,Completed,
BK000440,CUST00138,DRV0127,Delhi,2025-01-28 12:08:44,Bike,8.0,73.59,UPI,Completed,
BK000441,CUST00816,DRV0016,Bengaluru,2025-11-04 22:33:27,Auto,0.8,30.36,Ola Money,Completed,
BK000442,CUST01454,DRV0163,Delhi,2025-10-24 04:32:41,Prime SUV,3.6,80.97,UPI,Completed,
BK000443,CUST01617,DRV0314,Bengaluru,2025-07-13 11:24:22,Prime SUV,12.0,264.7,Credit Card,Completed,
BK000444,CUST00851,DRV0321,Mumbai,2025-02-01 16:05:23,Prime SUV,8.9,180.74,Ola Money,Completed,
BK000445,CUST00124,DRV0192,Bengaluru,2025-02-03 03:42:26,Bike,9.1,84.93,Cash,Completed,
BK000446,CUST00974,DRV0340,Delhi,2025-07-15 14:37:29,Mini,2.7,42.57,Credit Card,Completed,
BK000447,CUST01145,DRV0303,Hyderabad,2025-11-03 22:43:09,Mini,2.2,34.52,Ola Money,Completed,
BK000448,CUST00523,DRV0135,Mumbai,2025-11-14 22:32:43,Mini,10.5,128.54,UPI,Completed,
BK000449,CUST01222,DRV0253,Mumbai,2025-08-21 18:49:52,Mini,3.4,57.25,UPI,Completed,
BK000450,CUST00549,DRV0116,Mumbai,2025-01-07 21:40:10,Prime SUV,5.7,139.7,Credit Card,Completed,
BK000451,CUST00199,DRV0288,Pune,2025-10-21 04:35:12,Mini,3.6,68.72,Ola Money,Completed,
BK000452,CUST00768,DRV0168,Hyderabad,2025-09-04 22:36:16,Mini,1.3,37.64,UPI,Completed,
BK000453,CUST01147,DRV0009,Mumbai,2025-01-31 04:38:55,Prime SUV,2.9,74.45,Cash,Completed,
BK000454,CUST00530,DRV0137,Mumbai,2025-06-09 21:15:02,Sedan,3.5,85.56,Credit Card,Completed,
BK000455,CUST00871,DRV0045,Delhi,2025-08-29 11:14:18,Auto,3.3,57.8,UPI,Completed,
BK000456,CUST00776,DRV0341,Mumbai,2025-09-23 21:21:05,Prime SUV,7.2,166.53,Credit Card,Completed,
BK000457,CUST00258,DRV0185,Mumbai,2025-09-17 20:22:08,Mini,2.7,65.46,Credit Card,Completed,
BK000458,CUST00135,DRV0026,Mumbai,2025-04-13 23:19:18,Prime SUV,9.6,0.0,,Cancelled by Customer,Changed plans
BK000459,CUST00590,DRV0166,Hyderabad,2025-04-07 17:19:14,Sedan,1.5,0.0,,No Driver Found,
BK000460,CUST00908,DRV0194,Mumbai,2025-11-04 12:03:23,Auto,8.2,109.36,Cash,Completed,
BK000461,CUST00350,DRV0291,Delhi,2025-11-12 10:54:33,Prime SUV,2.0,60.56,Ola Money,Completed,
BK000462,CUST01628,DRV0150,Chennai,2025-01-22 18:03:22,Sedan,4.2,75.38,Credit Card,Completed,
