review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date
REV000213,BK000501,CUST00229,DRV0101,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-08-10 04:12:27
REV000214,BK000504,CUST00843,DRV0325,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-27 15:15:38
REV000215,BK000510,CUST00745,DRV0270,AC wasn't working properly but driver was courteous. Fare was reasonable for 5.4km.,3,2025-11-25 13:05:30
REV000216,BK000511,CUST01095,DRV0112,Best driver ever! Best driver ever! Best driver ever!,1,2025-04-01 11:10:02
REV000217,BK000513,CUST00099,DRV0185,good good good,5,2025-04-16 21:29:04
REV000218,BK000514,CUST00381,DRV0193,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-31 05:25:19
REV000219,BK000515,CUST01633,DRV0305,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-07-21 15:43:02
REV000220,BK000519,CUST00861,DRV0302,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-09-17 06:42:36
REV000221,BK000520,CUST00877,DRV0305,Driver Vedhika was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,4,2025-08-18 14:19:44
REV000222,BK000522,CUST00046,DRV0141,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-25 23:58:34
REV000223,BK000524,CUST01252,DRV0213,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-02 03:04:14
REV000224,BK000525,CUST01753,DRV0312,nice,5,2025-08-24 07:00:18
REV000225,BK000528,CUST00575,DRV0110,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-12-26 07:54:36
REV000226,BK000529,CUST01552,DRV0156,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-06 07:25:30
REV000227,BK000531,CUST01010,DRV0129,Driver Chakrika was very polite and the Auto was clean. Reached on time despite traffic near Hyderabad.,4,2025-08-25 23:58:21
REV000228,BK000533,CUST01218,DRV0344,Driver Darsh was very polite and the Mini was clean. Reached on time despite traffic near Hyderabad.,5,2025-01-20 02:23:27
REV000229,BK000535,CUST00934,DRV0222,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-12-04 06:49:17
REV000230,BK000536,CUST00220,DRV0127,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.9km.,3,2025-05-24 11:52:30
REV000231,BK000537,CUST01270,DRV0054,Driver Barkha was very polite and the Bike was clean. Reached on time despite traffic near Pune.,4,2025-04-01 17:42:34
REV000232,BK000547,CUST00123,DRV0330,Best driver ever! Best driver ever! Best driver ever!,4,2025-06-16 19:27:49
REV000233,BK000548,CUST01044,DRV0346,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-07-23 02:34:43
REV000234,BK000549,CUST01161,DRV0130,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-06-16 18:19:16
REV000235,BK000551,CUST00380,DRV0297,best app best driver,5,2025-12-01 18:42:57
REV000236,BK000552,CUST01638,DRV0145,"Excellent service, driver helped with my luggage and was very professional.",5,2025-07-30 16:58:42
REV000237,BK000556,CUST00697,DRV0141,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-12-23 18:50:23
REV000238,BK000559,CUST01087,DRV0033,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-10-29 00:29:02
REV000239,BK000560,CUST00961,DRV0164,Driver Advika was very polite and the Sedan was clean. Reached on time despite traffic near Hyderabad.,4,2025-06-10 01:36:24
REV000240,BK000562,CUST01679,DRV0304,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-03-20 02:40:50
REV000241,BK000564,CUST01722,DRV0031,AC wasn't working properly but driver was courteous. Fare was reasonable for 5.4km.,4,2025-09-26 12:06:20
REV000242,BK000565,CUST01047,DRV0279,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-28 15:03:40
REV000243,BK000570,CUST00694,DRV0029,nice nice nice nice nice,5,2025-05-03 16:28:29
REV000244,BK000571,CUST00726,DRV0289,nice,5,2025-03-26 20:11:31
REV000245,BK000574,CUST01118,DRV0097,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-07-24 17:45:08
REV000246,BK000576,CUST00460,DRV0208,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.1km.,3,2025-01-12 02:53:13
REV000247,BK000578,CUST01572,DRV0117,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-07-15 04:52:51
REV000248,BK000580,CUST01596,DRV0149,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-11 10:38:00
REV000249,BK000581,CUST01581,DRV0162,Driver Jyoti was very polite and the Bike was clean. Reached on time despite traffic near Chennai.,4,2025-07-12 09:53:35
REV000250,BK000584,CUST01325,DRV0212,nice nice nice nice nice,5,2025-03-06 01:00:39
REV000251,BK000588,CUST00430,DRV0280,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-12-26 15:29:45
REV000252,BK000593,CUST01062,DRV0051,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.0km.,4,2025-09-15 23:24:47
REV000253,BK000597,CUST00943,DRV0044,nice,4,2025-01-02 04:31:37
REV000254,BK000598,CUST01500,DRV0286,Visit www.bestdeals-ride.com for discount codes!!!,1,2025-08-04 06:49:49
REV000255,BK000599,CUST01644,DRV0224,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-07-12 04:47:11
REV000256,BK000606,CUST01250,DRV0048,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",4,2025-12-09 10:12:22
REV000257,BK000608,CUST00407,DRV0270,Driver Naksh was very polite and the Prime SUV was clean. Reached on time despite traffic near Bengaluru.,5,2025-09-08 07:13:47
REV000258,BK000613,CUST01511,DRV0024,AC wasn't working properly but driver was courteous. Fare was reasonable for 16.0km.,3,2025-12-27 02:02:56
REV000259,BK000614,CUST00800,DRV0163,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-09-23 11:02:29
REV000260,BK000616,CUST01371,DRV0043,Driver Hritik was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,4,2025-12-16 12:10:36
REV000261,BK000620,CUST01438,DRV0232,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-01-17 12:39:19
REV000262,BK000627,CUST01156,DRV0040,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-11-26 15:29:47
REV000263,BK000631,CUST01516,DRV0215,Visit www.bestdeals-ride.com for discount codes!!!,5,2025-10-21 14:23:20
REV000264,BK000633,CUST01379,DRV0040,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-20 01:25:35
REV000265,BK000634,CUST00416,DRV0170,"Excellent service, driver helped with my luggage and was very professional.",5,2025-09-26 03:54:15
REV000266,BK000646,CUST00034,DRV0239,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-12-30 14:04:15
REV000267,BK000650,CUST01765,DRV0345,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",4,2025-12-16 04:07:29
REV000268,BK000651,CUST01058,DRV0182,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-02 17:54:37
REV000269,BK000652,CUST01387,DRV0173,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-11-02 09:47:41
REV000270,BK000653,CUST01739,DRV0007,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-05-07 01:14:15
REV000271,BK000654,CUST01762,DRV0004,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-12-21 03:42:19
REV000272,BK000657,CUST00759,DRV0165,AC wasn't working properly but driver was courteous. Fare was reasonable for 16.0km.,4,2025-03-01 17:00:31
REV000273,BK000659,CUST00254,DRV0153,best app best driver,5,2025-09-03 12:57:57
REV000274,BK000660,CUST00299,DRV0308,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-03 16:58:46
REV000275,BK000661,CUST01524,DRV0239,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-06-03 03:48:17
REV000276,BK000663,CUST01489,DRV0315,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",4,2025-10-04 00:17:59
REV000277,BK000664,CUST01795,DRV0253,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-10-05 12:43:39
REV000278,BK000666,CUST00173,DRV0185,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-12 04:28:47
REV000279,BK000667,CUST00457,DRV0169,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-16 03:28:47
REV000280,BK000670,CUST01695,DRV0136,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-06-01 15:59:57
REV000281,BK000672,CUST01524,DRV0295,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-07-02 09:04:12
REV000282,BK000673,CUST00322,DRV0143,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-12-06 18:37:43
REV000283,BK000674,CUST00384,DRV0245,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-04-22 11:53:10
REV000284,BK000680,CUST00316,DRV0185,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-03-26 10:16:49
REV000285,BK000681,CUST01551,DRV0158,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.0km.,3,2025-07-14 14:56:36
REV000286,BK000682,CUST01140,DRV0009,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-06 15:21:00
REV000287,BK000684,CUST00527,DRV0243,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-03-17 11:13:11
REV000288,BK000686,CUST01613,DRV0138,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-06-07 04:26:18
REV000289,BK000689,CUST01588,DRV0300,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.6km.,3,2025-04-04 03:34:02
REV000290,BK000690,CUST00823,DRV0023,Driver Balveer was very polite and the Sedan was clean. Reached on time despite traffic near Mumbai.,5,2025-10-12 15:38:57
REV000291,BK000691,CUST00361,DRV0269,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-03-07 12:25:55
REV000292,BK000692,CUST00693,DRV0071,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-12-05 04:36:03
REV000293,BK000694,CUST00543,DRV0304,"Excellent service, driver helped with my luggage and was very professional.",4,2025-12-16 08:09:43
REV000294,BK000699,CUST00971,DRV0127,Driver Watika was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,5,2025-10-13 12:56:38
REV000295,BK000700,CUST00952,DRV0320,"Excellent service, driver helped with my luggage and was very professional.",5,2025-12-14 06:31:14
REV000296,BK000703,CUST01793,DRV0332,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-05-06 22:13:40
REV000297,BK000706,CUST01515,DRV0204,"Excellent service, driver helped with my luggage and was very professional.",5,2025-07-14 12:12:25
REV000298,BK000707,CUST00585,DRV0015,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-04 17:17:28
REV000299,BK000708,CUST00177,DRV0013,AC wasn't working properly but driver was courteous. Fare was reasonable for 0.9km.,3,2025-04-20 13:04:52
REV000300,BK000710,CUST01040,DRV0092,"Good experience overall, vehicle was in good condition. Driver knew the Hyderabad routes well.",4,2025-11-15 11:46:38
REV000301,BK000711,CUST00218,DRV0055,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-06-18 18:51:45
REV000302,BK000713,CUST00168,DRV0147,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-02-15 18:15:49
REV000303,BK000714,CUST01732,DRV0187,"Excellent service, driver helped with my luggage and was very professional.",5,2025-09-07 07:15:05
REV000304,BK000715,CUST01510,DRV0140,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-08-31 11:23:40
REV000305,BK000716,CUST01142,DRV0091,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-03 09:48:41
REV000306,BK000717,CUST00660,DRV0018,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.2km.,3,2025-03-25 14:05:33
REV000307,BK000718,CUST01170,DRV0309,ok ok,5,2025-12-31 09:13:33
REV000308,BK000721,CUST00212,DRV0114,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-03 11:19:53
REV000309,BK000724,CUST00493,DRV0303,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-03-21 22:31:44
REV000310,BK000725,CUST00216,DRV0010,Driver Ekaraj was very polite and the Auto was clean. Reached on time despite traffic near Delhi.,5,2025-01-28 15:27:25
REV000311,BK000729,CUST01772,DRV0096,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-05-08 07:37:30
REV000312,BK000731,CUST01190,DRV0046,AC wasn't working properly but driver was courteous. Fare was reasonable for 3.9km.,3,2025-11-21 18:06:02
REV000313,BK000734,CUST00180,DRV0072,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-30 06:06:49
REV000314,BK000735,CUST00658,DRV0120,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-04-24 16:14:23
REV000315,BK000743,CUST00789,DRV0081,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-09-29 19:01:01
REV000316,BK000744,CUST01069,DRV0122,AC wasn't working properly but driver was courteous. Fare was reasonable for 7.8km.,3,2025-10-28 01:58:58
REV000317,BK000746,CUST00139,DRV0225,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-04-10 19:13:47
REV000318,BK000747,CUST00741,DRV0047,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-11-15 08:29:04
REV000319,BK000750,CUST00754,DRV0310,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-27 15:19:33
REV000320,BK000754,CUST01366,DRV0018,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-08 20:28:20
REV000321,BK000755,CUST00768,DRV0012,AC wasn't working properly but driver was courteous. Fare was reasonable for 17.0km.,3,2025-02-08 07:01:34
REV000322,BK000756,CUST00172,DRV0091,AC wasn't working properly but driver was courteous. Fare was reasonable for 0.8km.,3,2025-07-21 02:35:40
